20
7.5
16
1	12	14
2	8	10
3	10	12
4	12	14
5	8	10
6	14	16
7	8	10
8	12	14
9	14	16
10	8	10
11	14	16
12	8	10
13	14	16
14	12	14
15	10	12
16	10	12
17	14	16
18	10	12
19	12	14
20	10	12
-1
0	2.196352243	0.900934756	0.991707206	0.492952377	2.217891693	0.27324447	1.225498676	1.754159689	2.249207258	0.97593683	1.211992383	0.457478225	0.391319841	0.982054472	0.636980236	0.801306963	0.182483092	0.507585645	1.195016742	0.999605834
2.196352243	0	1.507416129	1.20762217	2.130449533	0.453551859	2.060372114	1.838060617	0.447390407	0.053077057	1.742396832	1.631035924	1.890382767	2.113448143	1.494010568	1.566913128	1.638380051	2.234974384	2.039161444	1.01432693	1.218829632
0.900934756	1.507416129	0	0.577139258	1.150887847	1.405673146	0.66399312	0.558781445	1.123329878	1.559167743	0.310017824	0.415772438	0.900380492	1.068510294	0.092196539	0.41456306	0.133380488	1.031379819	0.555594742	0.729463935	0.66803813
0.991707206	1.20762217	0.577139258	0	0.966427565	1.286411166	0.888625801	1.12848115	0.763044417	1.260203362	0.886579335	0.956956625	0.706378102	0.929506958	0.638804793	0.384622663	0.653837621	1.028813601	0.936727703	0.208506241	0.098453552
0.492952377	2.130449533	1.150887847	0.966427565	0	2.252318144	0.707835913	1.601255059	1.685354352	2.180913448	1.327781796	1.536304832	0.267864645	0.104473285	1.242668986	0.758786619	1.096474171	0.334619105	0.944369733	1.127454519	0.925330937
2.217891693	0.453551859	1.405673146	1.286411166	2.252318144	0	2.034729242	1.605783582	0.662247777	0.464364201	1.575666547	1.412277579	1.992520809	2.214956045	1.365459919	1.583470225	1.538370252	2.291598558	1.960970402	1.136575818	1.330809951
0.27324447	2.060372114	0.66399312	0.888625801	0.707835913	2.034729242	0	0.952256501	1.630331039	2.113440037	0.70531714	0.944132686	0.57376498	0.603744209	0.737161696	0.504634142	0.55070287	0.44688043	0.240785658	1.097081661	0.922645926
1.225498676	1.838060617	0.558781445	1.12848115	1.601255059	1.605783582	0.952256501	0	1.533297658	1.884829998	0.279011965	0.20925574	1.382060885	1.505139351	0.489676386	0.943809807	0.535849035	1.394975305	0.72788173	1.256501794	1.222521424
1.754159689	0.447390407	1.123329878	0.763044417	1.685354352	0.662247777	1.630331039	1.533297658	0	0.499228925	1.390436292	1.32444644	1.443271637	1.666546583	1.127133489	1.130608439	1.248380423	1.788451672	1.629046321	0.567072451	0.771464407
2.249207258	0.053077057	1.559167743	1.260203362	2.180913448	0.464364201	2.113440037	1.884829998	0.499228925	0	1.792300701	1.678254128	1.941727638	2.164643764	1.544966102	1.619949222	1.690308452	2.287276268	2.091761112	1.066290975	1.270675659
0.97593683	1.742396832	0.310017824	0.886579335	1.327781796	1.575666547	0.70531714	0.279011965	1.390436292	1.792300701	0	0.24417004	1.104110241	1.233478904	0.269030988	0.668025434	0.259683281	1.13786304	0.50431174	1.037221909	0.976080954
1.211992383	1.631035924	0.415772438	0.956956625	1.536304832	1.412277579	0.944132686	0.20925574	1.32444644	1.678254128	0.24417004	0	1.298378825	1.446387768	0.330628991	0.826926053	0.439982057	1.368459821	0.74844718	1.068472624	1.053668261
0.457478225	1.890382767	0.900380492	0.706378102	0.267864645	1.992520809	0.57376498	1.382060885	1.443271637	1.941727638	1.104110241	1.298378825	0	0.224076122	0.992575765	0.497137874	0.859800816	0.38781175	0.785970569	0.878711224	0.674198091
0.391319841	2.113448143	1.068510294	0.929506958	0.104473285	2.214956045	0.603744209	1.505139351	1.666546583	2.164643764	1.233478904	1.446387768	0.224076122	0	1.159667253	0.688297689	1.007462859	0.243678376	0.840949595	1.102617979	0.898201644
0.982054472	1.494010568	0.092196539	0.638804793	1.242668986	1.365459919	0.737161696	0.489676386	1.127133489	1.544966102	0.269030988	0.330628991	0.992575765	1.159667253	0	0.505704105	0.187886178	1.117314219	0.606683433	0.774412394	0.733103752
0.636980236	1.566913128	0.41456306	0.384622663	0.758786619	1.583470225	0.504634142	0.943809807	1.130608439	1.619949222	0.668025434	0.826926053	0.497137874	0.688297689	0.505704105	0	0.408470869	0.712987423	0.567089021	0.592820287	0.428021312
0.801306963	1.638380051	0.133380488	0.653837621	1.096474171	1.538370252	0.55070287	0.535849035	1.248380423	1.690308452	0.259683281	0.439982057	0.859800816	1.007462859	0.187886178	0.408470869	0	0.944277525	0.424042344	0.825370312	0.73700875
0.182483092	2.234974384	1.031379819	1.028813601	0.334619105	2.291598558	0.44688043	1.394975305	1.788451672	2.287276268	1.13786304	1.368459821	0.38781175	0.243678376	1.117314219	0.712987423	0.944277525	0	0.685742199	1.221937537	1.019135833
0.507585645	2.039161444	0.555594742	0.936727703	0.944369733	1.960970402	0.240785658	0.72788173	1.629046321	2.091761112	0.50431174	0.74844718	0.785970569	0.840949595	0.606683433	0.567089021	0.424042344	0.685742199	0	1.138394356	0.992585301
1.195016742	1.01432693	0.729463935	0.208506241	1.127454519	1.136575818	1.097081661	1.256501794	0.567072451	1.066290975	1.037221909	1.068472624	0.878711224	1.102617979	0.774412394	0.592820287	0.825370312	1.221937537	1.138394356	0	0.204804346
0.999605834	1.218829632	0.66803813	0.098453552	0.925330937	1.330809951	0.922645926	1.222521424	0.771464407	1.270675659	0.976080954	1.053668261	0.674198091	0.898201644	0.733103752	0.428021312	0.73700875	1.019135833	0.992585301	0.204804346	0
-1
